"PackageName","ProcedureCall","Modules","Methods","ReadObjects","WriteObjects","ReplacementAction","TargetPackage","ReplacementRationale","TransitionRule"
"PKG_HD","PKG_HD.P_GET_PARAS_FOR_STATUS_CHANGE_FOR_AUTHORIZE","HD","GetParasForStatusChangeToAuthorize","AIS_T_AU_POST_COMPLIANCE; T_RISK; T_AU_PARAS_STATUS_CHANGE_LOG","","wrap","pkg_compliance / pkg_report","Read-side HD procedures can be wrapped while IAS_ZTBL compliance and report modules come online.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_HD","PKG_HD.P_AUTHORIZE_PARAS_FOR_STATUS","HD","AuthorizeChangeStatusRequestForPara","T_AU_PARAS_STATUS_CHANGE_LOG; DUAL; AIS_T_AU_POST_COMPLIANCE; FRONTEND","PARA; T_AU_OBSERVATION; T_AU_OLD_PARAS_FAD; T_AU_OBSERVATION_OLD_CAD_PARAS; AIS_T_AU_POST_COMPLIANCE; CHANGE; T_AU_PARAS_STATUS_CHANGE_LOG","split","pkg_compliance + pkg_report","PKG_HD mixes para/compliance state changes with report-upload and approval concerns and should be split.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_HD","PKG_HD.P_GET_BACKOFFICEDASHBOARDENGAGEMENTS","HD","GetBackOfficeDashboardEngagements","T_AU_PLAN_ENG; T_AUDITEE_ENTITIES","","wrap","pkg_compliance / pkg_report","Read-side HD procedures can be wrapped while IAS_ZTBL compliance and report modules come online.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_HD","PKG_HD.P_ADDOLDPARAS","HD","AddOldParas","","T_AU_OLD_PARAS_FAD; T_AU_OLD_PARAS_FAD_TEXT","split","pkg_compliance + pkg_report","PKG_HD mixes para/compliance state changes with report-upload and approval concerns and should be split.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AIS","PKG_AIS.P_ADDOLDPARASRESPONSIBILITYASSIGNED","HD","AddOldParas","","","wrap","pkg_common","Legacy read procedure can be wrapped during transition.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_SAVE_FFR_P1","IID","SaveFFRPart1","","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_SAVE_FFR_P2","IID","SaveFFRPart2","","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_SAVE_FFR_P3","IID","SaveFFRPart3","","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_GET_FFR_P1","IID","GetFFRPart1","","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_GET_FFR_P2","IID","GetFFRPart2","","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_GET_FFR_P3","IID","GetFFRPart3","","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.GET_COMPLAINTS","IID","GetComplaintsByUser","T_USER_MAPING; T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT; T_AUDITEE_ENTITIES","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.GET_COMPLAINTS_WITHOUT_ASSESSMENT","IID","Get_Complaints_Without_Assessment","T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_ASSESSMENT","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.GET_COMPLAINTS_DD","IID; IID.Pdf","GetComplaintsDropdown; IsComplaintAllowedForIidPdf","T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT; T_AU_IID_STATUS_MST","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_GETINSPECTIONUNITS","IID","GetInspectionUnits","T_AUDITEE_ENTITIES","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.GET_COMPLAINT","IID","GetComplaint","T_AUDITEE_ENTITIES; T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT; T_AU_IID_ASSESSMENT","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.ADD_ASSESSMENT","IID","AddAssessment","DUAL","T_AU_IID_ASSESSMENT; T_AU_IID_COMPLAINT_HDR","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.ADD_HEAD_REVIEW","IID","AddHeadReview","T_AU_IID_HEAD_REVIEW; DUAL","T_AU_IID_HEAD_REVIEW; SET; HEADER; T_AU_IID_COMPLAINT_HDR","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.ADD_INV_PLAN","IID","AddInvestigationPlan","T_AU_IID_INV_PLAN; DUAL","T_AU_IID_INV_PLAN; SET; T_AU_IID_COMPLAINT_HDR","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.GET_IID_TASK_LIST","IID","GetIidTaskList","T_AU_IID_REPORT; T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT; T_AU_IID_ASSESSMENT; T_AU_IID_HEAD_REVIEW; T_AU_IID_INV_PLAN; T_AU_IID_HEAD_PLAN_APPROVAL","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_ENQUEUE_EMAIL","IID","EnqueueEmail","","","split","pkg_iid + pkg_notify","IID notification responsibilities should be separated from complaint workflow logic.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_INQ","PKG_INQ.P_GET_COMPLAINT_ID_BY_PLAN","IID","GetComplaintIdByPlanId","T_AU_IID_INV_PLAN","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_GET_COMPLAINT_ID_BY_REPORT","IID","GetComplaintIdByReportId","T_AU_IID_REPORT","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.GET_INV_PLAN","IID","GetIidPlanDetails","T_AU_IID_INV_PLAN","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.GET_LATEST_PLAN_BY_COMPLAINT","IID","GetLatestPlanByComplaintId","T_AU_IID_INV_PLAN","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.GET_LATEST_INQUIRY_REPORT_BY_COMPLAINT","IID","GetLatestInquiryReportByComplaintId","T_AU_IID_INQ_ACCUSED_LIST; COMPLAINT; STATEMENTS; T_AU_IID_INQ_STATEMENTS; T_AU_IID_INQ_RECORD_SCRUTINIZED; T_AU_IID_INQ_FIND_RECOMM; T_AU_IID_INQ_ACCUSATIONS; T_AU_IID_INQ_EVIDENCE_FILES; T_AU_IID_INQ_DSA; T_AU_IID_COMPLAINT_IAID; T_AU_IID_COMPLAINANT","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.ADD_PLAN_APPROVAL","IID","AddPlanApproval","T_AU_IID_HEAD_PLAN_APPROVAL; DUAL; T_AU_IID_INV_PLAN","T_AU_IID_HEAD_PLAN_APPROVAL; SET; T_AU_IID_COMPLAINT_HDR","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.ADD_INQUIRY_REPORT","IID","AddInquiryReport","DUAL","T_AU_IID_REPORT","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.ADD_ANALYSIS","IID","AddAnalysis","T_AU_IID_ANALYSIS; DUAL; T_AU_IID_REPORT","T_AU_IID_ANALYSIS; SET; SELECT","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.GET_INQUIRY_REPORT","IID","GetInquiryReportFiles","T_AU_IID_REPORT","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.ADD_CASE_STUDY","IID","AddCaseStudy","DUAL","T_AU_IID_CASE_STUDY","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_GET_INQ_ACCUSATIONS","IID","GetIidAccusationsForFindings; GetIidInqAccusationsByComplaintId","T_AU_IID_INQ_ACCUSATIONS","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_ADD_INQ_ACCUSATION","IID","AddIidInqAccusation","","T_AU_IID_INQ_ACCUSATIONS","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_UPDATE_INQ_ACCUSATION","IID","UpdateIidInqAccusation","","T_AU_IID_INQ_ACCUSATIONS; ACCUSATION","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_DELETE_INQ_ACCUSATION","IID","DeleteIidInqAccusation","","T_AU_IID_INQ_ACCUSATIONS","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.GET_EMPLOYEE_INFO","IID","GetIidEmployeeInfo","V_GET_IID_EMPLOYEE_INFO","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_GET_INQ_ACCUSED_LIST","IID","GetIidInqAccusedListByComplaintId","T_AU_IID_INQ_ACCUSED_LIST","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_ADD_INQ_ACCUSED","IID","AddIidInqAccused","","T_AU_IID_INQ_ACCUSED_LIST","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_UPDATE_INQ_ACCUSED","IID","UpdateIidInqAccused","","T_AU_IID_INQ_ACCUSED_LIST; ACCUSED","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_DELETE_INQ_ACCUSED","IID","DeleteIidInqAccused","","T_AU_IID_INQ_ACCUSED_LIST","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_GET_INQ_RECORDS","IID","GetIidInqRecordsByComplaintId","T_AU_IID_INQ_RECORD_SCRUTINIZED","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_ADD_INQ_RECORD","IID","AddIidInqRecord","","T_AU_IID_INQ_RECORD_SCRUTINIZED","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_UPDATE_INQ_RECORD","IID","UpdateIidInqRecord","","T_AU_IID_INQ_RECORD_SCRUTINIZED; RECORD","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_DELETE_INQ_RECORD","IID","DeleteIidInqRecord","","T_AU_IID_INQ_RECORD_SCRUTINIZED","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_GET_INQ_PROCEEDINGS","IID","GetIidInqProceedingsByComplaintId","T_AU_IID_INQ_PROCEEDINGS","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_SAVE_INQ_PROCEEDING","IID","SaveIidInqProceeding","DUAL","T_AU_IID_INQ_PROCEEDINGS","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_DELETE_INQ_PROCEEDING","IID","DeleteIidInqProceeding","DUAL","T_AU_IID_INQ_PROCEEDINGS","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_GET_INQ_STATEMENTS","IID","GetIidInqStatementsByComplaintId","T_AU_IID_INQ_STATEMENTS","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_ADD_INQ_STATEMENT","IID","SaveIidInqStatement","T_AU_IID_INQ_STATEMENTS","EXISTING; T_AU_IID_INQ_STATEMENTS; STATEMENT","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_DELETE_INQ_STATEMENT","IID","DeleteIidInqStatement","","T_AU_IID_INQ_STATEMENTS","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_GET_INQ_EVIDENCE_FILES","IID","GetIidInqEvidenceFilesByComplaintId","T_AU_IID_INQ_EVIDENCE_FILES","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_ADD_INQ_EVIDENCE_FILE","IID","AddIidInqEvidenceFile","","T_AU_IID_INQ_EVIDENCE_FILES","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_DELETE_INQ_EVIDENCE_FILE","IID","DeleteIidInqEvidenceFile","","T_AU_IID_INQ_EVIDENCE_FILES","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_GET_INQ_VIOLATIONS","IID","GetIidInqViolationsByComplaintId","T_AU_IID_INQ_VIOLATIONS","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_ADD_INQ_VIOLATION","IID","AddIidInqViolation","","T_AU_IID_INQ_VIOLATIONS","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_UPDATE_INQ_VIOLATION","IID","UpdateIidInqViolation","","T_AU_IID_INQ_VIOLATIONS; VIOLATION","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_DELETE_INQ_VIOLATION","IID","DeleteIidInqViolation","","T_AU_IID_INQ_VIOLATIONS","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.GET_INQ_FINDINGS_RECOMM","IID","GetIidFindingsRecommByAccusation; GetIidInqFindingsRecommByComplaintId","T_AU_IID_INQ_FIND_RECOMM","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.SAVE_INQ_FINDINGS_RECOMM","IID","SaveIidFindingsRecommByAccusation","DUAL","T_AU_IID_INQ_FIND_RECOMM; SET","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.GET_INQ_FIND_RECOMM_STATUS","IID","GetIidFindingsRecommStatus","T_AU_IID_INQ_ACCUSATIONS; T_AU_IID_INQ_FIND_RECOMM","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_GET_INQ_EVIDENCE_STEP","IID","GetIidInqEvidenceStepByComplaintId","T_AU_IID_INQ_EVIDENCE_STEP","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_SAVE_INQ_EVIDENCE_STEP","IID","SaveIidInqEvidenceStep","T_AU_IID_INQ_EVIDENCE_STEP; DUAL","T_AU_IID_INQ_EVIDENCE_STEP","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_GET_INQ_DSA","IID","GetIidInqDsaByComplaintId","T_AU_IID_INQ_DSA","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.P_ADD_INQ_DSA","IID","AddIidInqDsa","","T_AU_IID_INQ_DSA","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_UPDATE_INQ_DSA","IID","UpdateIidInqDsa","","T_AU_IID_INQ_DSA; DSA","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_DELETE_INQ_DSA","IID","DeleteIidInqDsa","","T_AU_IID_INQ_DSA","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_INQ","PKG_INQ.P_FINALIZE_IID_INQUIRY_REPORT","IID","FinalizeIidInquiryReport","","T_AU_IID_COMPLAINT_HDR","redesign","pkg_iid","IID transactional workflow must be reimplemented on normalized complaint/investigation tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"","SELECT IS_FINALIZED FROM T_AU_IID_COMPLAINT_HDR WHERE COMPLAINT_ID = :P_COMPLAINT_ID","IID","IsIidComplaintFinalized","","","wrap","pkg_common","Legacy read procedure can be wrapped during transition.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_INQ","PKG_INQ.GET_REPORTS","IID","GetReports","T_AU_IID_REPORT; T_AU_IID_COMPLAINT_HDR; T_AU_IID_COMPLAINT_IAID","","wrap","pkg_iid","Read-side IID procedures can be wrapped while IAS_ZTBL complaint workflow is introduced.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_ISM","PKG_ISM.T_AU_EXCEPTION_REPORT","IID.ExceptionReports","GetIidListOfReports","","","wrap","pkg_sampling / pkg_iid","ISM-backed exception retrieval should be isolated behind a wrapper because it spans sampling and IID.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_ISM","PKG_ISM.P_GET_EXCEPTION_REPORT_DATA","IID.ExceptionReports","GetIidExceptionReportData","","","wrap","pkg_sampling / pkg_iid","ISM-backed exception retrieval should be isolated behind a wrapper because it spans sampling and IID.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_ISM","PKG_ISM.P_GET_ACCOUNT_TRANSCATIONS","IID.ExceptionReports","GetIidAccountTransactions","","","wrap","pkg_sampling / pkg_iid","ISM-backed exception retrieval should be isolated behind a wrapper because it spans sampling and IID.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_ISM","PKG_ISM.P_GET_ACCOUNT_DOC","IID.ExceptionReports","GetIidAccountDocuments","","","wrap","pkg_sampling / pkg_iid","ISM-backed exception retrieval should be isolated behind a wrapper because it spans sampling and IID.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_ISM","PKG_ISM.P_GET_LOANS_EXCEPTIONS","IID.ExceptionReports","GetIidLoanExceptions","","","wrap","pkg_sampling / pkg_iid","ISM-backed exception retrieval should be isolated behind a wrapper because it spans sampling and IID.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_ISM","PKG_ISM.P_GET_LOAN_DOCUMENTS","IID.ExceptionReports","GetIidLoanDocuments","","","wrap","pkg_sampling / pkg_iid","ISM-backed exception retrieval should be isolated behind a wrapper because it spans sampling and IID.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_ISM","PKG_ISM.P_GET_LOAN_DOCUMENTS_IMAGE","IID.ExceptionReports","GetIidLoanDocumentData","","","wrap","pkg_sampling / pkg_iid","ISM-backed exception retrieval should be isolated behind a wrapper because it spans sampling and IID.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_ISM","PKG_ISM.P_GET_LOAN_TRANSACTIONS","IID.ExceptionReports","GetIidLoanTransactions","","","wrap","pkg_sampling / pkg_iid","ISM-backed exception retrieval should be isolated behind a wrapper because it spans sampling and IID.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_LG","PKG_LG.P_GET_SYS_LOGS","LG","GetSystemLogs","T_SYS_LOG","","wrap","pkg_sec","Authentication and session calls should be isolated behind a compatibility wrapper during cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_LG","PKG_LG.P_DELETE_SYS_LOGS","LG","DeleteOldSystemLogs","","","wrap","pkg_sec","Authentication and session calls should be isolated behind a compatibility wrapper during cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_AUDIT_COVER","MANRPT","GetManagementAuditCover","T_AU_PLAN_ENG; T_AUDITEE_ENTITIES_MAPING; T_AUDITEE_ENTITIES","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_MAN_TEAM_DETAILS","MANRPT","GetManagementAuditTeamDetails","V_GET_AUDIT_TEAM_DETAILS","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_MAN_OBJECTIVE_SCOPE","MANRPT","GetManReportObjectiveScope","T_FRPT_TEXT_BLOCKS","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_MAN_STAFF_SNAPSHOT","MANRPT","GetManReportStaffSnapshot","T_FRPT_STAFF_SNAPSHOT","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_MAN_EXEC_SUMMARY","MANRPT","GetManReportExecutiveSummary","T_FRPT_TEXT_BLOCKS","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_MAN_AUDIT_OBSERVATIONS","MANRPT","GetManReportObservationPdfParas; GetManReportObservations","DUAL","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_MAN_SETTLED_PARAS","MANRPT","GetManReportSettledParas; GetManReportSettledPdfParas","DUAL","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GET_OBSERVATION_TO_PRINT","ObservationPdf","GetObservationPrintDetails","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_TEAM_MEMBERS; T_AUDITEE_ENTITIES; T_AUDIT_CHECKLIST_ANNEXURE; T_RISK; T_AU_OBSERVATION_TEXT","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_PG","PKG_PG.P_GET_AUDITPERIOD_STATUS","PG","GetAuditPeriodStatus","T_AU_PERIOD_STATUS","","wrap","pkg_planning","Read-side planning procedures can be wrapped temporarily.","Expose through an adapter/facade and block new direct controller dependencies."
